Porifera			
			
		Pisidium	casertanum
		Pisidium	conventus
		Pisidium	henslowanum
		Pisidium	hibernicum
		Pisidium	lilljeborgii
		Pisidium	milium
		Pisidium	moitessierianum
		Pisidium	nitidum
		Pisidium	obtusale
		Pisidium	personatum
		Pisidium	pseudosphaerium
		Pisidium	pulchellum
		Pisidium	subtruncatum
		Pisidium	supinum
		Pisidium	tenuilineatum
		Musculium	
		Musculium	lacustre
		Musculium	transversum
		Sphaerium	group
	Dreissenidae		
		Dreissena	
		Dreissena	polymorpha
		Mytilopsis	
		Mytilopsis	leucophaeata
	Pelecypodia		
	Corbiculidae		
		Corbicula	
		Corbicula	fluminea
Polychaeta			
			
			
		Nereis	
		Nereis	diversicolor
			
		Pygospio	
		Pygospio	elegans
			
		Heteromastus	
		Heteromastus	filiformis
			
		Manayunkia	
		Manayunkia	aestuarina
Aphanoneura			
			
	Aeolosomatida		
	Aeolosomatidae		
		Aeolosoma	
		Aeolosoma	beddardi
		Aeolosoma	headleyi
		Aeolosoma	hemprichi
		Aeolosoma	quaternarium
		Aeolosoma	tenebrarum
		Aeolosoma	variegatum
Oligochaeta			
			
	Lumbriculida		
	Lumbriculidae		
		Lumbriculus	
		Lumbriculus	variegatus
		Trichodrilus	
		Trichodrilus	cantabrigiensis
		Trichodrilus	hrabei
		Trichodrilus	allobrogum
		Stylodrilus	
		Stylodrilus	brachystylus
		Stylodrilus	heringianus
		Stylodrilus	parvus
		Eclipidrilus	
		Eclipidrilus	lacustris
		Rhynchelmis	
		Rhynchelmis	limosella
		Bythonomus	
		Bythonomus	lemani
		Bythonomus	group
		Lumbriculus	group
	Haplotaxina		
	Haplotaxidae		
		Haplotaxis	
		Haplotaxis	gordioides
	Tubificina		
	Enchytraeidae		
		Cernosvitoviella	
		Cernosvitoviella	atrata
		Cernosvitoviella	immota
		Cognettia	
		Cognettia	cognetti
		Cognettia	glandulosa
		Cognettia	sphagnetorum
		Henlea	
		Henlea	perpusilla
		Henlea	ventriculosa
		Buchholzia	
		Buchholzia	fallax
		Enchytraeus	
		Enchytraeus	albidus
		Enchytraeus	buchholzi
		Enchytraeus	minutus
		Lumbricillus	
		Lumbricillus	arenarius
		Lumbricillus	lineatus
		Lumbricillus	pagenstecheri
		Lumbricillus	rivalis
		Marionina	
		Marionina	appendiculata
		Marionina	spicula
		Fridericia	
		Fridericia	aurita
		Fridericia	bisetosa
		Fridericia	galba
		Fridericia	hegemon
		Fridericia	leydigi
		Fridericia	perrieri
		Mesenchytraeus	
		Mesenchytraeus	armatus
		Mesenchytraeus	sanguineus
	Dorydrilidae		
		Dorydrilus	
		Dorydrilus	michaelseni
	Naididae		
		Chaetogaster	
		Chaetogaster	cristallinus
		Chaetogaster	diaphanus
		Chaetogaster	diastrophus
		Chaetogaster	langi
		Chaetogaster	limnaei
		Paranais	
		Paranais	frici
		Paranais	litoralis
		Paranais	simplex
		Homochaeta	
		Homochaeta	naidina
		Homochaeta	setosa
		Specaria	
		Specaria	josinae
		Uncinais	
		Uncinais	uncinata
		Ophidonais	
		Ophidonais	serpentina
		Nais	
		Nais	alpina
		Nais	barbata
		Nais	bretscheri
		Nais	communis
		Nais	elinguis
		Nais	pardalis
		Nais	pseudobtusa
		Nais	simplex
		Nais	variabilis
		Nais	communis group
		Nais	simplex group
		Nais	christinae
		Slavina	
		Slavina	appendiculata
		Vejdovskyella	
		Vejdovskyella	comata
		Vejdovskyella	intermedia
		Arcteonais	
		Arcteonais	lomondi
		Ripistes	
		Ripistes	parasita
		Stylaria	
		Stylaria	lacustris
		Piguetiella	
		Piguetiella	blanci
		Dero	
		Dero (Dero)	
		Dero (Dero)	digitata
		Dero (Dero)	obtusa
		Dero (Aulophorus)	
		Dero (Aulophorus)	furcatus
		Pristina	
		Pristina (Pristina)	
		Pristina (Pristina)	aequiseta
		Pristina (Pristina)	longiseta
		Pristina (Pristinella)	
		Pristina (Pristinella)	amphibiotica
		Pristina (Pristinella)	jenkinae
		Pristina (Pristinella)	menoni
	Tubificidae		
		Tubifex	
		Tubifex	costatus
		Tubifex	ignotus
		Tubifex	nerthus
		Tubifex	newaensis
		Tubifex	tubifex
		Limnodrilus	
		Limnodrilus	cervix
		Limnodrilus	claparedianus
		Limnodrilus	hoffmeisteri
		Limnodrilus	profundicola
		Limnodrilus	udekemianus
		Psammoryctides	
		Psammoryctides	albicola
		Psammoryctides	barbatus
		Potamothrix	
		Potamothrix	bavaricus
		Potamothrix	hammoniensis
		Potamothrix	heuscheri
		Potamothrix	moldaviensis
		Potamothrix	vejdovskyi
		Ilyodrilus	
		Ilyodrilus	templetoni
		Spirosperma	
		Spirosperma	ferox
		Tubificoides	
		Tubificoides	benedii
		Tubificoides	pseudogaster
		Haber	
		Haber	speciosus
		Aulodrilus	
		Aulodrilus	limnobius
		Aulodrilus	pigueti
		Aulodrilus	pluriseta
		Bothrioneurum	
		Bothrioneurum	vejdovskyanum
		Rhyacodrilus	
		Rhyacodrilus	coccineus
		Rhyacodrilus	falciformis
		Rhyacodrilus	subterraneus
		Monopylephorus	
		Monopylephorus	irroratus
		Monopylephorus	rubroniveus
		Branchiura	
		Branchiura	sowerbyi
		Phallodrilus	
		Phallodrilus	monospermathecus
		Clitellio	
		Clitellio	arenarius
		Thalassodrilus	
		Thalassodrilus	prostatus
		Embolocephalus	
		Embolocephalus	velutinus
	Phreodrilidae		
	Propappidae		
		Propappus	
		Propappus	volki
	Enchytraeidae (including Propappidae)		
	Lumbricina		
	Glossoscolecidae		
		Sparganophilus	
		Sparganophilus	tamesis
	Lumbricidae		
		Allolobophora	
		Allolobophora	chlorotica
		Allolobophora	rosea
		Aporrectodea	
		Aporrectodea	caliginosa
		Eiseniella	
		Eiseniella	tetraedra
		Helodrilus	
		Helodrilus	oculatus
		Lumbricus	
		Lumbricus	rubellus
		Octolasion	
		Octolasion	cyaneum
		Octolasion	lacteum
		Dendrodrilus	
		Dendrodrilus	rubidus
Branchiobdellida			
			
			
		Branchiobdella	
		Branchiobdella	astaci
Hirudinea			
			
	Rhynchobdellida		
	Piscicolidae		
		Piscicola	
		Piscicola	geometra
	Glossiphoniidae		
		Theromyzon	
		Theromyzon	tessulatum
		Hemiclepsis	
		Hemiclepsis	marginata
		Glossiphonia	
		Glossiphonia	complanata
		Glossiphonia	verrucata
		Glossiphonia	paludosa
		Helobdella	
		Helobdella	stagnalis
		Alboglossiphonia	
		Alboglossiphonia	heteroclita
		Placobdella	
		Placobdella	costata
		Glossiphonia	group
	Arhynchobdellida		
	Hirudinidae		
		Hirudo	
		Hirudo	medicinalis
	Haemopidae		
		Haemopis	
		Haemopis	sanguisuga
	Erpobdellidae		
		Erpobdella	
		Erpobdella	octoculata
		Erpobdella	testacea
		Dina	
		Dina	lineata
		Trocheta	
		Trocheta	bykowskii
		Trocheta	subviridis
	Hirudinidae (including Haemopidae)		
Tardigrada			
			
	Heterotardigrada		
	Echiniscidae		
		Echiniscus	
		Echiniscus (Echiniscus)	
		Echiniscus (Echiniscus)	granulatus
		Echiniscus (Echiniscus)	mediantus
		Echiniscus (Echiniscus)	oihonnae
		Echiniscus (Echiniscus)	quadrispinosus
		Echiniscus (Echiniscus)	reticulatus
		Echiniscus (Echiniscus)	spitsbergensis
		Echiniscus (Echiniscus)	testudo
		Echiniscus (Echiniscus)	tympanista
		Echiniscus (Echiniscus)	viridis
		Echiniscus (Echiniscus)	wendti
		Echiniscus (Hypechiniscus)	
		Echiniscus (Hypechiniscus)	gladiator
		Echiniscus (Bryodelphax)	
		Echiniscus (Bryodelphax)	parvulus
	Eutardigrada		
	Macrobiotidae		
		Macrobiotus	
		Macrobiotus	ambiguus
		Macrobiotus	areolatus
		Macrobiotus	dispar
		Macrobiotus	echinogenitus
		Macrobiotus	hastatus
		Macrobiotus	hufelandii
		Macrobiotus	intermedius
		Macrobiotus	macronyx
		Macrobiotus	occidentalis
		Macrobiotus	pullari
		Macrobiotus	richtersi
		Hypsibius	
		Hypsibius (Hypsibius)	
		Hypsibius (Hypsibius)	arcticus
		Hypsibius (Hypsibius)	dujardini
		Hypsibius (Hypsibius)	oberhaeuseri
		Hypsibius (Calohypsibius)	
		Hypsibius (Calohypsibius)	ornatus
		Hypsibius (Isohypsibius)	
		Hypsibius (Isohypsibius)	annulatus
		Hypsibius (Isohypsibius)	augusti
		Hypsibius (Isohypsibius)	papillifer
		Hypsibius (Isohypsibius)	prosostomus
		Hypsibius (Isohypsibius)	sattleri
		Hypsibius (Isohypsibius)	schaudinni
		Hypsibius (Isohypsibius)	tetradactyloides
		Hypsibius (Isohypsibius)	tuberculatus
		Hypsibius (Diphascon)	
		Hypsibius (Diphascon)	angustatus
		Hypsibius (Diphascon)	bullatus
		Hypsibius (Diphascon)	chilenensis
		Hypsibius (Diphascon)	oculatus
		Hypsibius (Diphascon)	scoticus
		Hypsibius (Diphascon)	spitzbergensis
	Milnesiidae		
		Milnesium	
		Milnesium	tardigradum
Hydracarina			
			
	Hydrovolzioidea		
	Hydrovolziidae		
		Hydrovolzia	
		Hydrovolzia	placophora
	Hydrachnoidea		
	Hydrachnidae		
		Hydrachna	
		Hydrachna	ferox
		Hydrachna	placida
		Hydrachna	punctata
		Hydrachna	sparsa
		Hydrachna	spinifera
		Hydrachna	varia
		Hydrachna (Hydrachna)	
		Hydrachna (Hydrachna)	cruenta
		Hydrachna (Hydrachna)	skorikowi
		Hydrachna (Diplohydrachna)	
		Hydrachna (Diplohydrachna)	conjecta
		Hydrachna (Diplohydrachna)	distincta
		Hydrachna (Diplohydrachna)	georgei
		Hydrachna (Diplohydrachna)	globosa
		Hydrachna (Rhabdohydrachna)	
		Hydrachna (Rhabdohydrachna)	bivirgulata
		Hydrachna (Rhabdohydrachna)	comosa
		Hydrachna (Rhabdohydrachna)	geographica
		Hydrachna (Rhabdohydrachna)	halberti
		Hydrachna (Rhabdohydrachna)	incisa
		Hydrachna (Rhabdohydrachna)	leegei
		Hydrachna (Rhabdohydrachna)	levis
		Hydrachna (Rhabdohydrachna)	processifera
		Hydrachna (Rhabdohydrachna)	williamsoni
	Eylaoidea		
	Limnocharidae		
		Limnochares	
		Limnochares	aquatica
	Eylaidae		
		Eylais	
		Eylais	bicornuta
		Eylais	bisinuosa
		Eylais	celtica
		Eylais	coccinea
		Eylais	discreta
		Eylais	dividua
		Eylais	extendens
		Eylais	gigas
		Eylais	hamata
		Eylais	infundibulifera
		Eylais	insularis
		Eylais	koenikei
		Eylais	meridionalis
		Eylais	mulleri
		Eylais	neglecta
		Eylais	relicta
		Eylais	rimosa
		Eylais	symmetrica
		Eylais	tantilla
		Eylais	wilsoni
	Piersigiidae		
		Piersigia	
		Piersigia	intermedia
		Piersigia	koenikei
	Hydryphantoidea		
	Hydryphantidae		
		Hydryphantes	
		Hydryphantes (Hydryphantes)	
		Hydryphantes (Hydryphantes)	bayeri
		Hydryphantes (Hydryphantes)	crassipalpis
		Hydryphantes (Hydryphantes)	dispar
		Hydryphantes (Hydryphantes)	frici
		Hydryphantes (Hydryphantes)	placationis
		Hydryphantes (Hydryphantes)	ruber
		Hydryphantes (Polyhydryphantes)	
		Hydryphantes (Polyhydryphantes)	flexuosus
		Trichothyas	
		Trichothyas (Lundbladia)	
		Trichothyas (Lundbladia)	petrophila
		Panisellus	
		Panisellus	thienemanni
		Vietsia	
		Vietsia	scutata
		Thyopsis	
		Thyopsis	cancellata
		Panisus	
		Panisus	michaeli
		Panisus	torrenticolus
		Panisopsis	
		Panisopsis (Panisopsis)	
		Panisopsis (Panisopsis)	vigilans
		Thyasella	
		Thyasella (Thyasella)	
		Thyasella (Thyasella)	mandibularis
		Thyas	
		Thyas	barbigera
		Thyas	dirempta
		Thyas	extendens
		Thyas	pachystoma
		Thyas	rivalis
		Zschokkea	
		Zschokkea	oblonga
		Parathyas	
		Parathyas	thoracata
		Euthyas	
		Euthyas	truncata
		Protzia	
		Protzia (Protzia)	
		Protzia (Protzia)	distincta
		Protzia (Calonyx)	
		Protzia (Calonyx)	rotunda
		Wandesia	
		Wandesia (Wandesia)	
		Wandesia (Wandesia)	racovitzai
		Pseudohydryphantes	
		Pseudohydryphantes	parvulus
	Hydrodromidae		
		Hydrodroma	
		Hydrodroma	despiciens
	Lebertioidea		
	Sperchontidae		
		Sperchonopsis	
		Sperchonopsis	verrucosa
		Sperchon	
		Sperchon (Sperchon)	
		Sperchon (Sperchon)	brevirostris
		Sperchon (Sperchon)	glandulosus
		Sperchon (Sperchon)	hibernicus
		Sperchon (Sperchon)	hispidus
		Sperchon (Sperchon)	longirostris
		Sperchon (Sperchon)	longissimus
		Sperchon (Sperchon)	squamosus
		Sperchon (Sperchon)	thienemanni
		Sperchon	hibernicus group
		Sperchon (Hispidosperchon)	
		Sperchon (Hispidosperchon)	clupeifer
		Sperchon (Hispidosperchon)	denticulatus
		Sperchon (Hispidosperchon)	ornatus
		Sperchon (Hispidosperchon)	setiger
		Sperchon (Mixosperchon)	
		Sperchon (Mixosperchon)	papillosus
	Teutoniidae		
		Teutonia	
		Teutonia (Teutonia)	
		Teutonia (Teutonia)	cometes
	Anisitsiellidae		
		Bandakia	
		Bandakia	concreta
		Nilotonia	
		Nilotonia (Dartia)	
		Nilotonia (Dartia)	harrisi
	Lebertiidae		
		Lebertia	
		Lebertia (Lebertia)	
		Lebertia (Lebertia)	africana
		Lebertia (Lebertia)	areolata
		Lebertia (Lebertia)	brunnea
		Lebertia (Lebertia)	castalia
		Lebertia (Lebertia)	cognata
		Lebertia (Lebertia)	compacta
		Lebertia (Lebertia)	dalmatica
		Lebertia (Lebertia)	fimbriata
		Lebertia (Lebertia)	flumenia
		Lebertia (Lebertia)	hirtipalpis
		Lebertia (Lebertia)	laticoxalis
		Lebertia (Lebertia)	maglioi
		Lebertia (Lebertia)	minuta
		Lebertia (Lebertia)	rufipes
		Lebertia (Lebertia)	sparsicapillata
		Lebertia (Lebertia)	tenuipalpis
		Lebertia (Lebertia)	tenuistriata
		Lebertia (Pilolebertia)	
		Lebertia (Pilolebertia)	crassipalpis
		Lebertia (Pilolebertia)	curvipalpis
		Lebertia (Pilolebertia)	inaequalis
		Lebertia (Pilolebertia)	insignis
		Lebertia (Pilolebertia)	minuticornis
		Lebertia (Pilolebertia)	plauta
		Lebertia (Pilolebertia)	porosa
		Lebertia (Pseudolebertia)	
		Lebertia (Pseudolebertia)	glabra
		Lebertia (Pseudolebertia)	mollis
		Lebertia (Pseudolebertia)	salebrosa
		Lebertia (Hexalebertia)	
		Lebertia (Hexalebertia)	dubia
		Lebertia (Hexalebertia)	novipalpis
		Lebertia (Hexalebertia)	sefvei
		Lebertia (Hexalebertia)	stigmatifera
		Lebertia (Mixolebertia)	
		Lebertia (Mixolebertia)	densa
		Lebertia (Mixolebertia)	halberti
		Lebertia (Mixolebertia)	oudemansi
	Oxidae		
		Frontipoda	
		Frontipoda	carpenteri
		Frontipoda	musculus
		Oxus	
		Oxus (Oxus)	
		Oxus (Oxus)	nodigerus
		Oxus (Oxus)	ovalis
		Oxus (Oxus)	strigatus
		Oxus (Gnaphiscus)	
		Oxus (Gnaphiscus)	setosus
	Torrenticolidae		
		Torrenticola	
		Torrenticola (Torrenticola)	
		Torrenticola (Torrenticola)	amplexa
		Torrenticola (Torrenticola)	andrei
		Torrenticola (Torrenticola)	anomala
		Torrenticola (Torrenticola)	brevirostris
		Torrenticola (Torrenticola)	elliptica
		Torrenticola (Torrenticola)	halberti
		Torrenticola (Torrenticola)	maglioi
		Torrenticola (Torrenticola)	parvipalpis
		Torrenticola (Torrenticola)	robusta
		Torrenticola (Torrenticola)	thori
		Torrenticola (Monatractides)	
		Torrenticola (Monatractides)	madritensis
	Hygrobatoidea		
	Limnesiidae		
		Limnesia	
		Limnesia (Limnesia)	
		Limnesia (Limnesia)	connata
		Limnesia (Limnesia)	fulgida
		Limnesia (Limnesia)	koenikei
		Limnesia (Limnesia)	maculata
		Limnesia (Limnesia)	undulata
	Hygrobatidae		
		Hygrobates	
		Hygrobates (Hygrobates)	
		Hygrobates (Hygrobates)	calliger
		Hygrobates (Hygrobates)	fluviatilis
		Hygrobates (Hygrobates)	foreli
		Hygrobates (Hygrobates)	longipalpis
		Hygrobates (Hygrobates)	longiporus
		Hygrobates (Hygrobates)	nigromaculatus
		Hygrobates (Hygrobates)	trigonicus
		Hygrobates (Rivobates)	
		Hygrobates (Rivobates)	norvegicus
		Atractides	
		Atractides (Atractides)	
		Atractides (Atractides)	denticulatus
		Atractides (Atractides)	elongatus
		Atractides (Atractides)	gibberipalpis
		Atractides (Atractides)	latipalpis
		Atractides (Atractides)	longipes
		Atractides (Atractides)	magnirostris
		Atractides (Atractides)	nodipalpis
		Atractides (Atractides)	pachydermis
		Atractides (Atractides)	pavesii
		Atractides (Atractides)	spinipes
		Atractides (Atractides)	tener
		Atractides (Octomegapus)	
		Atractides (Octomegapus)	octoporus
	Unionicolidae		
		Unionicola	
		Unionicola (Unionicola)	
		Unionicola (Unionicola)	crassipes
		Unionicola (Unionicola)	gracilipalpis
		Unionicola (Unionicola)	minor
		Unionicola (Pentatax)	
		Unionicola (Pentatax)	aculeata
		Unionicola (Pentatax)	bonzi
		Unionicola (Pentatax)	figuralis
		Unionicola (Pentatax)	intermedia
		Unionicola (Parasitatax)	
		Unionicola (Parasitatax)	ypsilophora
		Neumania	
		Neumania (Neumania)	
		Neumania (Neumania)	callosa
		Neumania (Neumania)	deltoides
		Neumania (Neumania)	limosa
		Neumania (Neumania)	spinipes
		Neumania (Neumania)	vernalis
		Neumania (Soarella)	
		Neumania (Soarella)	papillosa
	Feltriidae		
		Feltria	
		Feltria (Feltria)	
		Feltria (Feltria)	cornuta
		Feltria (Feltria)	denticulata
		Feltria (Feltria)	minuta
		Feltria (Feltria)	rouxi
		Feltria (Feltria)	subterranea
		Feltria (Azugofeltria)	
		Feltria (Azugofeltria)	motasi
	Pionidae		
		Huitfeldtia	
		Huitfeldtia	rectipes
		Piona	
		Piona (Piona)	
		Piona (Piona)	affinis
		Piona (Piona)	alata
		Piona (Piona)	alpicola
		Piona (Piona)	ambigua
		Piona (Piona)	carnea
		Piona (Piona)	coccinea
		Piona (Piona)	disparilis
		Piona (Piona)	fallax
		Piona (Piona)	longipalpis
		Piona (Piona)	nodata
		Piona (Piona)	obturbans
		Piona (Piona)	pusilla
		Piona (Piona)	tuberifera
		Piona (Dispersipiona)	
		Piona (Dispersipiona)	clavicornis
		Piona (Dispersipiona)	conglobata
		Piona (Tetrapiona)	
		Piona (Tetrapiona)	discrepans
		Piona (Tetrapiona)	neumani
		Piona (Tetrapiona)	paucipora
		Piona (Tetrapiona)	variabilis
		Nautarachna	
		Nautarachna (Nautarachna)	
		Nautarachna (Nautarachna)	crassa
		Nautarachna (Pionella)	
		Nautarachna (Pionella)	karamani
		Wettina	
		Wettina	podagrica
		Hydrochoreutes	
		Hydrochoreutes	krameri
		Hydrochoreutes	ungulatus
		Tiphys	
		Tiphys (Tiphys)	
		Tiphys (Tiphys)	bullatus
		Tiphys (Tiphys)	lapponicus
		Tiphys (Tiphys)	latipes
		Tiphys (Tiphys)	ornatus
		Tiphys (Tiphys)	scaurus
		Tiphys (Tiphys)	torris
		Tiphys (Pionides)	
		Tiphys (Pionides)	ensifer
		Tiphys (Aceropsis)	
		Tiphys (Aceropsis)	pistillifer
		Pionopsis	
		Pionopsis (Pionopsis)	
		Pionopsis (Pionopsis)	lutescens
		Pionacercus	
		Pionacercus (Pionacercus)	
		Pionacercus (Pionacercus)	leuckarti
		Pionacercus (Pionacercus)	norvegicus
		Pionacercus (Pionacercus)	pyriformis
		Pionacercus (Pionacercus)	uncinatus
		Pionacercus (Pionacercopsis)	
		Pionacercus (Pionacercopsis)	vatrax
		Forelia	
		Forelia (Forelia)	
		Forelia (Forelia)	brevipes
		Forelia (Forelia)	liliacea
		Forelia (Forelia)	variegator
		Pseudofeltria	
		Pseudofeltria	scourfieldi
	Aturidae		
		Barbaxonella	
		Barbaxonella	angulata
		Albaxona	
		Albaxona (Vietsaxona)	
		Albaxona (Vietsaxona)	lundbladi
		Axonopsis	
		Axonopsis (Axonopsis)	
		Axonopsis (Axonopsis)	complanata
		Axonopsis (Hexaxonopsis)	
		Axonopsis (Hexaxonopsis)	romijni
		Brachypoda	
		Brachypoda (Brachypoda)	
		Brachypoda (Brachypoda)	versicolor
		Brachypoda (Ocybrachypoda)	
		Brachypoda (Ocybrachypoda)	celeripes
		Ljania	
		Ljania	bipapillata
		Lethaxona	
		Lethaxona (Lethaxona)	
		Lethaxona (Lethaxona)	cavifrons
		Aturus	
		Aturus	brachypus
		Aturus	crinitus
		Aturus	intermedius
		Aturus	scaber
		Kongsbergia	
		Kongsbergia (Kongsbergia)	
		Kongsbergia (Kongsbergia)	clypeata
		Kongsbergia (Kongsbergia)	largaiollii
		Kongsbergia (Kongsbergia)	materna
		Kongsbergia (Kongsbergia)	vietsi
		Albia	
		Albia	stationis
	Arrenuroidea		
	Mideidae		
		Midea	
		Midea	orbiculata
	Momoniidae		
		Momonia	
		Momonia (Momonia)	
		Momonia (Momonia)	falcipalpis
		Stygomomonia	
		Stygomomonia (Stygomomonia)	
		Stygomomonia (Stygomomonia)	latipes
	Mideopsidae		
		Mideopsis	
		Mideopsis (Mideopsis)	
		Mideopsis (Mideopsis)	crassipes
		Mideopsis (Mideopsis)	orbicularis
		Mideopsis (Xystonotus)	
		Mideopsis (Xystonotus)	willmanni
	Neoacaridae		
		Neoacarus	
		Neoacarus	hibernicus
	Athienemanniidae		
		Chelomideopsis	
		Chelomideopsis	annemiae
		Mundamella	
		Mundamella	germanica
	Hungarohydracaridae		
		Hungarohydracarus	
		Hungarohydracarus	subterraneus
	Arrenuridae		
		Arrenurus	
		Arrenurus	luteus
		Arrenurus	mollis
		Arrenurus	curtus
		Arrenurus (Arrenurus)	
		Arrenurus (Arrenurus)	abbreviator
		Arrenurus (Arrenurus)	affinis
		Arrenurus (Arrenurus)	albator
		Arrenurus (Arrenurus)	batillifer
		Arrenurus (Arrenurus)	bicuspidator
		Arrenurus (Arrenurus)	bruzelii
		Arrenurus (Arrenurus)	claviger
		Arrenurus (Arrenurus)	compactus
		Arrenurus (Arrenurus)	crassicaudatus
		Arrenurus (Arrenurus)	crenatus
		Arrenurus (Arrenurus)	cuspidifer
		Arrenurus (Arrenurus)	fimbriatus
		Arrenurus (Arrenurus)	latus
		Arrenurus (Arrenurus)	leuckarti
		Arrenurus (Arrenurus)	maculator
		Arrenurus (Arrenurus)	neumani
		Arrenurus (Arrenurus)	nobilis
		Arrenurus (Arrenurus)	ornatus
		Arrenurus (Arrenurus)	robustus
		Arrenurus (Arrenurus)	tricuspidator
		Arrenurus (Arrenurus)	virens
		Arrenurus (Megaluracarus)	
		Arrenurus (Megaluracarus)	adnatus
		Arrenurus (Megaluracarus)	buccinator
		Arrenurus (Megaluracarus)	cylindratus
		Arrenurus (Megaluracarus)	geminus
		Arrenurus (Megaluracarus)	globator
		Arrenurus (Megaluracarus)	stjoerdalensis
		Arrenurus (Megaluracarus)	mediorotundatus
		Arrenurus (Megaluracarus)	membranator
		Arrenurus (Megaluracarus)	muelleri
		Arrenurus (Megaluracarus)	pyriformis
		Arrenurus (Megaluracarus)	scourfieldi
		Arrenurus (Megaluracarus)	securiformis
		Arrenurus (Megaluracarus)	soari
		Arrenurus (Megaluracarus)	zachariae
		Arrenurus (Truncaturus)	
		Arrenurus (Truncaturus)	fontinalis
		Arrenurus (Truncaturus)	knauthei
		Arrenurus (Truncaturus)	nodosus
		Arrenurus (Truncaturus)	stecki
		Arrenurus (Truncaturus)	truncatellus
		Arrenurus (Micruracarus)	
		Arrenurus (Micruracarus)	bifidicodulus
		Arrenurus (Micruracarus)	bipapillosus
		Arrenurus (Micruracarus)	biscissus
		Arrenurus (Micruracarus)	britannorum
		Arrenurus (Micruracarus)	forpicatus
		Arrenurus (Micruracarus)	inexploratus
		Arrenurus (Micruracarus)	integrator
		Arrenurus (Micruracarus)	longiusculus
		Arrenurus (Micruracarus)	novus
		Arrenurus (Micruracarus)	octagonus
		Arrenurus (Micruracarus)	perforatus
		Arrenurus (Micruracarus)	sculptus
		Arrenurus (Micruracarus)	sinuator
	Halacaroidea		
	Halacaridae		
		Porohalacarus	
		Porohalacarus	alpinus
		Lobohalacarus	
		Lobohalacarus	gallicus
		Lobohalacarus	weberi
		Limnohalacarus	
		Limnohalacarus	wackeri
		Soldanellonyx	
		Soldanellonyx	chappuisi
		Soldanellonyx	monardi
		Soldanellonyx	visurgis
		Parasoldanellonyx	
		Parasoldanellonyx	parviscutatus
		Porolohmannella	
		Porolohmannella	violacea
Oribatei			
			
	Liacaroidea		
	Astegistidae		
		Astegistes	
		Astegistes	pilosus
	Hydrozetoidea		
	Hydrozetidae		
		Hydrozetes	
		Hydrozetes	lacustris
		Hydrozetes	lemnae
	Ceratozetoidea		
	Ceratozetidae		
		Ceratozetes	
		Ceratozetes	furcatus
Araneae			
			
			
		Argyroneta	
		Argyroneta	aquatica
Anostraca			
			
			
		Artemia	
		Artemia	salina
			
		Chirocephalus	
		Chirocephalus	diaphanus
Notostraca			
			
			
		Triops	
		Triops	cancriformis
Cladocera			
			
	Haplopoda		
	Leptodoridae		
		Leptodora 	
		Leptodora 	kindti
	Ctenopoda		
	Sididae		
		Diaphanosoma 	
		Diaphanosoma 	brachyurum
		Latona 	
		Latona 	setifera
		Sida 	
		Sida 	crystallina
	Holopedidae		
		Holopedium 	
		Holopedium 	gibberum
	Anomopoda		
	Daphniidae		
		Ceriodaphnia 	
		Ceriodaphnia 	dubia
		Ceriodaphnia 	laticaudata
		Ceriodaphnia 	megops
		Ceriodaphnia 	pulchella
		Ceriodaphnia 	quadrangula
		Ceriodaphnia 	reticulata
		Ceriodaphnia 	setosa
		Daphnia 	
		Daphnia 	ambigua
		Daphnia 	atkinsoni
		Daphnia 	cucullata
		Daphnia 	curvirostris
		Daphnia 	galeata
		Daphnia 	hyalina
		Daphnia 	longispina
		Daphnia 	magna
		Daphnia 	obtusa
		Daphnia 	parvula
		Daphnia 	pulex
		Daphnia 	rosea
		Megafenestra 	
		Megafenestra 	aurita
		Scapholeberis 	
		Scapholeberis 	mucronata
		Simocephalus 	
		Simocephalus 	exspinosus
		Simocephalus 	serrulatus
		Simocephalus 	vetulus
	Moinidae		
		Moina 	
		Moina 	brachiata
		Moina 	macrocopa
		Moina 	micrura
	Bosminidae		
		Bosmina 	
		Bosmina 	coregoni
		Bosmina 	longirostris
		Bosmina 	longispina
	Ilyocryptidae		
		Ilyocryptus 	
		Ilyocryptus 	acutifrons
		Ilyocryptus 	agilis
		Ilyocryptus 	sordidus
	Eurycercidae		
		Eurycercus 	
		Eurycercus 	glacialis
		Eurycercus 	lamellatus
	Chydoridae		
		Acroperus 	
		Acroperus 	harpae
		Acroperus 	angustatus
		Alona 	
		Alona 	affinis
		Alona 	costata
		Alona 	elegans
		Alona 	guttata
		Alona 	intermedia
		Alona 	karelica
		Alona 	quadrangularis
		Alona 	rustica
		Alona 	weltneri
		Alonella 	
		Alonella 	excisa
		Alonella 	exigua
		Alonella 	nana
		Alonopsis 	
		Alonopsis 	elongata
		Anchistropus 	
		Anchistropus 	emarginatus
		Camptocercus 	
		Camptocercus 	lilljeborgi
		Camptocercus 	rectirostris
		Chydorus 	
		Chydorus 	gibbus
		Chydorus 	latus
		Chydorus 	ovalis
		Chydorus 	sphaericus
		Coronatella	
		Coronatella	rectangula
		Disparalona 	
		Disparalona 	rostrata
		Dunhevedia 	
		Dunhevedia 	crassa
		Graptoleberis 	
		Graptoleberis 	testudinaria
		Kurzia 	
		Kurzia 	latissima
		Leydigia 	
		Leydigia 	acanthocercoides
		Leydigia 	leydigi
		Monospilus 	
		Monospilus 	dispar
